Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:36:45,2023-07-12 00:36:45,0.005s,PASSED
,,,,,,,
Test Cases/Production/Profile/Personal Info/User Profile,,,,2023-07-12 00:36:45,2023-07-12 00:37:12,27.637s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:36:45,2023-07-12 00:37:01,15.804s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:37:01,2023-07-12 00:37:06,5.010s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:37:06,2023-07-12 00:37:08,2.452s,PASSED
"verifyElementVisible(findTestObject(""Productions/Personal Info/Profile/Photo Profile""), 3)",,,,2023-07-12 00:37:08,2023-07-12 00:37:10,1.607s,PASSED
"verifyElementVisible(findTestObject(""Productions/Personal Info/Profile/username (1)""), 3)",,,,2023-07-12 00:37:10,2023-07-12 00:37:11,0.816s,PASSED
"verifyElementVisible(findTestObject(""Productions/Personal Info/Profile/Phone Number""), 3)",,,,2023-07-12 00:37:11,2023-07-12 00:37:11,0.725s,PASSED
"verifyElementVisible(findTestObject(""Productions/Personal Info/Profile/Registered Date""), 3)",,,,2023-07-12 00:37:11,2023-07-12 00:37:12,0.625s,PASSED
closeApplication(),,,,2023-07-12 00:37:12,2023-07-12 00:37:12,0.323s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:37:12,2023-07-12 00:37:12,0.006s,PASSED
,,,,,,,
Test Cases/Production/Profile/Personal Info/Setting - Personal Info,,,,2023-07-12 00:37:12,2023-07-12 00:38:07,54.415s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:37:13,2023-07-12 00:37:31,17.943s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:37:31,2023-07-12 00:37:36,5.010s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:37:36,2023-07-12 00:38:07,31.157s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:38:07,2023-07-12 00:38:07,0.004s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Change Language,,,,2023-07-12 00:38:07,2023-07-12 00:39:23,1m - 16.150s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:38:07,2023-07-12 00:38:23,15.869s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:38:23,2023-07-12 00:38:28,5.023s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:38:28,2023-07-12 00:38:30,2.290s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Menu - Language""), 3)",,,,2023-07-12 00:38:30,2023-07-12 00:38:33,2.436s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/SELECT LANGUAGE""), 3)",,,,2023-07-12 00:38:33,2023-07-12 00:38:34,1.439s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/Bahasa Indonesia""), 3)",,,,2023-07-12 00:38:34,2023-07-12 00:38:35,0.479s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/English (United States)""), 3)",,,,2023-07-12 00:38:35,2023-07-12 00:38:35,0.969s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Bahasa Indonesia""), 3)",,,,2023-07-12 00:38:35,2023-07-12 00:38:36,0.449s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Save""), 3)",,,,2023-07-12 00:38:36,2023-07-12 00:38:37,0.957s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:38:37,2023-07-12 00:38:42,5.017s,PASSED
"verifyElementText(findTestObject(""Productions/General/Change Language/Manu - Bahasa""), ""Bahasa"")",,,,2023-07-12 00:38:42,2023-07-12 00:38:43,0.732s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Manu - Bahasa""), 3)",,,,2023-07-12 00:38:43,2023-07-12 00:38:43,0.642s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/PILIH BAHASA""), 3)",,,,2023-07-12 00:38:43,2023-07-12 00:38:45,1.324s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/Bahasa Indonesia""), 3)",,,,2023-07-12 00:38:45,2023-07-12 00:38:45,0.334s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/English (United States)""), 3)",,,,2023-07-12 00:38:45,2023-07-12 00:38:45,0.351s,PASSED
"tap(findTestObject(""Productions/General/Change Language/English (United States)""), 3)",,,,2023-07-12 00:38:45,2023-07-12 00:38:46,1.055s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Simpan""), 3)",,,,2023-07-12 00:38:46,2023-07-12 00:38:47,0.393s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:38:47,2023-07-12 00:38:52,5.013s,PASSED
"verifyElementText(findTestObject(""Productions/General/Change Language/Menu - Language""), ""Language"")",,,,2023-07-12 00:38:52,2023-07-12 00:39:23,31.102s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:39:23,2023-07-12 00:39:23,0.003s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Customer Service,,,,2023-07-12 00:39:23,2023-07-12 00:39:58,34.686s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:39:23,2023-07-12 00:39:39,15.552s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:39:39,2023-07-12 00:39:44,5.004s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:39:44,2023-07-12 00:39:46,2.254s,PASSED
"tap(findTestObject(""Productions/General/Customer-Service/Menu-Customer Service""), 3)",,,,2023-07-12 00:39:46,2023-07-12 00:39:48,1.672s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/CUSTOMER SERVICE""), 3)",,,,2023-07-12 00:39:48,2023-07-12 00:39:50,2.244s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Call""), 3)",,,,2023-07-12 00:39:50,2023-07-12 00:39:50,0.512s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Whatsapp""), 3)",,,,2023-07-12 00:39:50,2023-07-12 00:39:51,0.431s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Email""), 3)",,,,2023-07-12 00:39:51,2023-07-12 00:39:51,0.431s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Image CS KFC""), 3)",,,,2023-07-12 00:39:51,2023-07-12 00:39:52,0.459s,PASSED
"tap(findTestObject(""Productions/General/Customer-Service/Close Button""), 3)",,,,2023-07-12 00:39:52,2023-07-12 00:39:52,0.496s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:39:52,2023-07-12 00:39:57,5.020s,PASSED
closeApplication(),,,,2023-07-12 00:39:57,2023-07-12 00:39:58,0.352s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:39:58,2023-07-12 00:39:58,0.007s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Privacy Policy,,,,2023-07-12 00:39:58,2023-07-12 00:40:35,37.375s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:39:58,2023-07-12 00:40:15,17.201s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:40:15,2023-07-12 00:40:20,5.006s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:40:20,2023-07-12 00:40:24,3.534s,PASSED
"tap(findTestObject(""Productions/General/Privacy-Policy/Menu - Privacy Policy""), 3)",,,,2023-07-12 00:40:24,2023-07-12 00:40:25,1.862s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Privacy-Policy/Title - PRIVACY POLICY""), 3)",,,,2023-07-12 00:40:25,2023-07-12 00:40:28,2.453s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Privacy-Policy/Privacy Policy""), 3)",,,,2023-07-12 00:40:28,2023-07-12 00:40:29,1.250s,PASSED
"tap(findTestObject(""Productions/General/Privacy-Policy/Close""), 3)",,,,2023-07-12 00:40:29,2023-07-12 00:40:30,0.490s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:40:30,2023-07-12 00:40:35,5.009s,PASSED
closeApplication(),,,,2023-07-12 00:40:35,2023-07-12 00:40:35,0.315s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:40:35,2023-07-12 00:40:35,0.005s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Term and Condition,,,,2023-07-12 00:40:35,2023-07-12 00:41:11,35.944s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:40:35,2023-07-12 00:40:52,17.300s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:40:52,2023-07-12 00:40:57,5.008s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:40:57,2023-07-12 00:41:00,2.262s,PASSED
"tap(findTestObject(""Productions/General/Term and Condition/Menu - TnC""), 3)",,,,2023-07-12 00:41:00,2023-07-12 00:41:02,1.982s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Term and Condition/Title - TERMS AND CONDITIONS""), 3)",,,,2023-07-12 00:41:02,2023-07-12 00:41:05,2.768s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Term and Condition/Term Of Use""), 3)",,,,2023-07-12 00:41:05,2023-07-12 00:41:05,0.536s,PASSED
"tap(findTestObject(""Productions/General/Term and Condition/Close""), 3)",,,,2023-07-12 00:41:05,2023-07-12 00:41:06,0.501s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:41:06,2023-07-12 00:41:11,5.013s,PASSED
closeApplication(),,,,2023-07-12 00:41:11,2023-07-12 00:41:11,0.328s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:41:11,2023-07-12 00:41:11,0.005s,PASSED
,,,,,,,
Test Cases/Production/Profile/Device/Linked Account,,,,2023-07-12 00:41:11,2023-07-12 00:41:56,45.216s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:41:11,2023-07-12 00:41:29,17.357s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:41:29,2023-07-12 00:41:34,5.005s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:41:34,2023-07-12 00:41:36,2.283s,PASSED
"tap(findTestObject(""Productions/General/Linked Account/Menu - Linked Account""), 3)",,,,2023-07-12 00:41:36,2023-07-12 00:41:38,2.083s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-07-12 00:41:38,2023-07-12 00:41:48,10.006s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Linked Account/Payment Account""), 3)",,,,2023-07-12 00:41:48,2023-07-12 00:41:50,1.934s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Linked Account/Note""), 3)",,,,2023-07-12 00:41:50,2023-07-12 00:41:50,0.470s,PASSED
"tap(findTestObject(""Productions/General/Linked Account/Back Button""), 3)",,,,2023-07-12 00:41:50,2023-07-12 00:41:51,0.483s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:41:51,2023-07-12 00:41:56,5.008s,PASSED
closeApplication(),,,,2023-07-12 00:41:56,2023-07-12 00:41:56,0.325s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:41:56,2023-07-12 00:41:56,0.006s,PASSED
,,,,,,,
Test Cases/Production/Profile/Device/App Version,,,,2023-07-12 00:41:56,2023-07-12 00:42:29,32.835s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:41:56,2023-07-12 00:42:14,17.516s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:42:14,2023-07-12 00:42:19,5.008s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:42:19,2023-07-12 00:42:22,2.940s,PASSED
"verifyElementVisible(findTestObject(""Productions/Device/Version Apps""), 3)",,,,2023-07-12 00:42:22,2023-07-12 00:42:24,1.765s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:42:24,2023-07-12 00:42:29,5.016s,PASSED
closeApplication(),,,,2023-07-12 00:42:29,2023-07-12 00:42:29,0.340s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:42:29,2023-07-12 00:42:29,0.004s,PASSED
,,,,,,,
Test Cases/Production/Profile/Device/Logout,,,,2023-07-12 00:42:29,2023-07-12 00:43:03,33.645s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-12 00:42:29,2023-07-12 00:42:46,17.221s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:42:46,2023-07-12 00:42:51,5.013s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-07-12 00:42:51,2023-07-12 00:42:54,2.292s,PASSED
"tap(findTestObject(""Productions/Device/Log Out""), 3)",,,,2023-07-12 00:42:54,2023-07-12 00:42:55,1.675s,PASSED
"verifyElementVisible(findTestObject(""Productions/Login/Logout - Yes""), 3)",,,,2023-07-12 00:42:55,2023-07-12 00:42:56,1.021s,PASSED
"verifyElementVisible(findTestObject(""Productions/Login/Logout - Cancel""), 3)",,,,2023-07-12 00:42:56,2023-07-12 00:42:57,0.410s,PASSED
"tap(findTestObject(""Productions/Login/Logout - Yes""), 3)",,,,2023-07-12 00:42:57,2023-07-12 00:42:57,0.396s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-12 00:42:57,2023-07-12 00:43:02,5.013s,PASSED
closeApplication(),,,,2023-07-12 00:43:02,2023-07-12 00:43:03,0.341s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-12 00:43:03,2023-07-12 00:43:03,0.005s,PASSED
