Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Create Order/Take Away/Take Away - Dana,,,,2023-01-26 17:52:44,2023-01-26 17:54:51,2m - 6.390s,FAILED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-01-26 17:52:45,2023-01-26 17:53:02,17.958s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:53:02,2023-01-26 17:53:04,1.843s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:53:04,2023-01-26 17:53:05,0.440s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:53:05,2023-01-26 17:53:06,1.107s,PASSED
"tap(findTestObject(""Order Type/android.widget.TextView - TAKE AWAY""), 5)",,,,2023-01-26 17:53:06,2023-01-26 17:53:07,1.598s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Cari Gerai KFC""), 5)",,,,2023-01-26 17:53:07,2023-01-26 17:53:10,3.003s,PASSED
"setText(findTestObject(""Object Repository/Order Dine In/android.widget.EditText - Cari Gerai KFC""), ""MT Haryono"", 5)",,,,2023-01-26 17:53:10,2023-01-26 17:53:14,3.863s,PASSED
hideKeyboard(),,,,2023-01-26 17:53:14,2023-01-26 17:53:17,2.843s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - MT HARYONO JAKARTA""), 5)",,,,2023-01-26 17:53:17,2023-01-26 17:53:23,5.578s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Gerai""), 0)",,,,2023-01-26 17:53:23,2023-01-26 17:53:23,0.762s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:53:23,2023-01-26 17:53:29,5.012s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.FrameLayout""), 5)",,,,2023-01-26 17:53:29,2023-01-26 17:53:29,0.369s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:53:29,2023-01-26 17:53:34,5.015s,PASSED
pressBack(),,,,2023-01-26 17:53:34,2023-01-26 17:53:35,0.931s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:53:35,2023-01-26 17:53:35,0.650s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:53:35,2023-01-26 17:53:36,0.292s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:53:36,2023-01-26 17:53:41,5.004s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:53:41,2023-01-26 17:53:41,0.664s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:53:41,2023-01-26 17:53:42,0.262s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:53:42,2023-01-26 17:53:47,5.018s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:53:47,2023-01-26 17:53:47,0.775s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:53:47,2023-01-26 17:53:48,0.305s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:53:48,2023-01-26 17:53:50,2.329s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:53:50,2023-01-26 17:53:50,0.256s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:53:50,2023-01-26 17:53:55,5.004s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:53:55,2023-01-26 17:53:56,0.901s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:53:56,2023-01-26 17:53:57,0.290s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:53:57,2023-01-26 17:54:02,5.013s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 10)",,,,2023-01-26 17:54:02,2023-01-26 17:54:02,0.763s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 5)",,,,2023-01-26 17:54:02,2023-01-26 17:54:03,0.242s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:54:03,2023-01-26 17:54:08,5.016s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjutkan""), 5)",,,,2023-01-26 17:54:08,2023-01-26 17:54:09,0.984s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:54:09,2023-01-26 17:54:14,5.018s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-01-26 17:54:14,2023-01-26 17:54:51,36.902s,FAILED
,,,,,,,
Test Cases/Create Order/Take Away/Take Away - Gopay,,,,2023-01-26 17:54:51,2023-01-26 17:57:40,2m - 49.014s,FAILED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-01-26 17:54:51,2023-01-26 17:55:05,14.417s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:55:05,2023-01-26 17:55:07,1.426s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:55:07,2023-01-26 17:55:07,0.450s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:55:07,2023-01-26 17:55:08,1.111s,PASSED
"tap(findTestObject(""Order Type/android.widget.TextView - TAKE AWAY""), 5)",,,,2023-01-26 17:55:08,2023-01-26 17:55:10,1.450s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Cari Gerai KFC""), 5)",,,,2023-01-26 17:55:10,2023-01-26 17:55:13,2.786s,PASSED
"setText(findTestObject(""Object Repository/Order Dine In/android.widget.EditText - Cari Gerai KFC""), ""MT Haryono"", 5)",,,,2023-01-26 17:55:13,2023-01-26 17:55:16,3.359s,PASSED
hideKeyboard(),,,,2023-01-26 17:55:16,2023-01-26 17:55:19,2.954s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - MT HARYONO JAKARTA""), 5)",,,,2023-01-26 17:55:19,2023-01-26 17:55:25,5.744s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Gerai""), 5)",,,,2023-01-26 17:55:25,2023-01-26 17:55:25,0.322s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:55:25,2023-01-26 17:55:30,5.014s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.FrameLayout""), 5)",,,,2023-01-26 17:55:30,2023-01-26 17:55:31,0.808s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:55:31,2023-01-26 17:55:36,5.015s,PASSED
pressBack(),,,,2023-01-26 17:55:36,2023-01-26 17:55:37,0.931s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:55:37,2023-01-26 17:55:38,0.634s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:55:38,2023-01-26 17:55:38,0.288s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:55:38,2023-01-26 17:55:43,5.007s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:55:43,2023-01-26 17:55:43,0.250s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:55:43,2023-01-26 17:55:43,0.263s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:55:43,2023-01-26 17:55:48,5.011s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:55:48,2023-01-26 17:55:50,1.244s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:55:50,2023-01-26 17:55:50,0.304s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:55:50,2023-01-26 17:55:55,5.014s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:55:55,2023-01-26 17:55:56,0.759s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:55:56,2023-01-26 17:55:56,0.228s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:55:56,2023-01-26 17:56:01,5.012s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:56:01,2023-01-26 17:56:01,0.513s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:56:01,2023-01-26 17:56:02,0.289s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:02,2023-01-26 17:56:07,5.010s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 10)",,,,2023-01-26 17:56:07,2023-01-26 17:56:08,0.979s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 5)",,,,2023-01-26 17:56:08,2023-01-26 17:56:08,0.271s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:08,2023-01-26 17:56:13,5.009s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjutkan""), 5)",,,,2023-01-26 17:56:13,2023-01-26 17:56:14,0.665s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:14,2023-01-26 17:56:19,5.005s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-01-26 17:56:19,2023-01-26 17:56:24,5.239s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.TextView - Lihat Semua""), 5)",,,,2023-01-26 17:56:24,2023-01-26 17:56:24,0.344s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:24,2023-01-26 17:56:29,5.007s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:56:29,2023-01-26 17:56:30,1.139s,PASSED
testObjectOne = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-26 17:56:30,2023-01-26 17:56:30,0.000s,PASSED
"testObjectOne.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[3]/android.widget.ImageView[1]"")",,,,2023-01-26 17:56:30,2023-01-26 17:56:30,0.001s,PASSED
"tap(testObjectOne, 5)",,,,2023-01-26 17:56:30,2023-01-26 17:56:31,0.413s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:31,2023-01-26 17:56:36,5.014s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:56:36,2023-01-26 17:56:37,1.099s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:37,2023-01-26 17:56:42,5.004s,PASSED
testObjectTwo = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-26 17:56:42,2023-01-26 17:56:42,0.000s,PASSED
"testObjectTwo.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[3]"")",,,,2023-01-26 17:56:42,2023-01-26 17:56:42,0.000s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:56:42,2023-01-26 17:56:47,5.013s,PASSED
"tap(testObjectTwo, 5)",,,,2023-01-26 17:56:47,2023-01-26 17:56:47,0.281s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:56:47,2023-01-26 17:56:57,10.005s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Simpan""), 5)",,,,2023-01-26 17:56:57,2023-01-26 17:56:58,0.630s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:56:58,2023-01-26 17:57:08,10.016s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Pesan Sekarang""), 10)",,,,2023-01-26 17:57:08,2023-01-26 17:57:09,0.744s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:57:09,2023-01-26 17:57:19,10.007s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Gopay/android.widget.TextView - GoPay - Web""), 10)",,,,2023-01-26 17:57:19,2023-01-26 17:57:29,10.260s,PASSED
"tap(findTestObject(""Order Dine In/Gopay/android.widget.EditText""), 10)",,,,2023-01-26 17:57:29,2023-01-26 17:57:40,10.688s,FAILED
