Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:02:02,2023-06-13 12:02:05,3.027s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Item Costum""), 5)",,,,2023-06-13 12:02:05,2023-06-13 12:02:06,0.813s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Continue Custom""), 5)",,,,2023-06-13 12:02:06,2023-06-13 12:02:06,0.665s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Next Button Order""), 5)",,,,2023-06-13 12:02:06,2023-06-13 12:02:08,1.959s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/You Got Free GOCENG""), 5)",,,,2023-06-13 12:02:08,2023-06-13 12:02:12,3.289s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:02:12,2023-06-13 12:02:12,0.412s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:02:12,2023-06-13 12:02:13,0.463s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:02:13,2023-06-13 12:02:18,5.021s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Choose Now Reward""), 5)",,,,2023-06-13 12:02:18,2023-06-13 12:02:19,1.049s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add Reward""), 5)",,,,2023-06-13 12:02:19,2023-06-13 12:02:21,2.616s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Confirm Reward""), 5)",,,,2023-06-13 12:02:21,2023-06-13 12:02:22,0.915s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:02:22,2023-06-13 12:02:23,1.283s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Select Payment Method""), 5)",,,,2023-06-13 12:02:23,2023-06-13 12:02:24,0.644s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Group Payment Method""), 5)",,,,2023-06-13 12:02:24,2023-06-13 12:02:26,1.375s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/Credit Card""), 5)",,,,2023-06-13 12:02:26,2023-06-13 12:02:32,6.330s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:02:32,2023-06-13 12:02:32,0.008s,PASSED
,,,,,,,
Test Cases/Production/Create Order/HMD/HMD - QR,,,,2023-06-13 12:02:32,2023-06-13 12:04:49,2m - 17.584s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:02:32,2023-06-13 12:02:50,17.154s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:02:50,2023-06-13 12:02:55,5.018s,PASSED
"swipe(281, 500, 434, 170)",,,,2023-06-13 12:02:55,2023-06-13 12:02:56,1.242s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Menu - DELIVERY""), 5)",,,,2023-06-13 12:02:56,2023-06-13 12:02:59,2.888s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/HMD/Search Location - Search Bar""), 5)",,,,2023-06-13 12:02:59,2023-06-13 12:03:03,4.043s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Search Location - Search Bar""), 0, STOP_ON_FAILURE)",,,,2023-06-13 12:03:03,2023-06-13 12:03:04,1.065s,PASSED
"setText(findTestObject(""Productions/Create Order/HMD/Input Location - Search Bar""), ""Kemang"", 5)",,,,2023-06-13 12:03:04,2023-06-13 12:03:07,3.068s,PASSED
hideKeyboard(),,,,2023-06-13 12:03:07,2023-06-13 12:03:11,4.084s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:03:11,2023-06-13 12:03:16,5.023s,PASSED
"waitForElementPresent(findTestObject(""Productions/Create Order/HMD/Outlet - Kemang Village""), 5)",,,,2023-06-13 12:03:16,2023-06-13 12:03:17,1.232s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Outlet - Kemang Village""), 0)",,,,2023-06-13 12:03:17,2023-06-13 12:03:18,0.740s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:03:18,2023-06-13 12:03:21,3.020s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/KEMANG""), 0)",,,,2023-06-13 12:03:21,2023-06-13 12:03:23,2.008s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:03:23,2023-06-13 12:03:28,5.022s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:03:28,2023-06-13 12:03:29,0.756s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:03:29,2023-06-13 12:03:29,0.732s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:03:29,2023-06-13 12:03:33,3.024s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Breakfast""), 3)",,,,2023-06-13 12:03:33,2023-06-13 12:03:33,0.571s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 3)",,,,2023-06-13 12:03:33,2023-06-13 12:03:37,3.431s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:03:37,2023-06-13 12:03:40,3.013s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Spesial""), 3)",,,,2023-06-13 12:03:40,2023-06-13 12:03:40,0.589s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add""), 3)",,,,2023-06-13 12:03:40,2023-06-13 12:03:43,3.152s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:03:43,2023-06-13 12:03:46,3.026s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Item Costum""), 5)",,,,2023-06-13 12:03:46,2023-06-13 12:03:47,0.553s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Continue Custom""), 5)",,,,2023-06-13 12:03:47,2023-06-13 12:03:47,0.575s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Next Button Order""), 5)",,,,2023-06-13 12:03:47,2023-06-13 12:03:49,1.616s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/You Got Free GOCENG""), 5)",,,,2023-06-13 12:03:49,2023-06-13 12:03:52,3.205s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:03:52,2023-06-13 12:03:53,0.402s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:03:53,2023-06-13 12:03:53,0.438s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:03:53,2023-06-13 12:03:58,5.017s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Choose Now Reward""), 5)",,,,2023-06-13 12:03:58,2023-06-13 12:04:00,1.836s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add Reward""), 5)",,,,2023-06-13 12:04:00,2023-06-13 12:04:03,2.675s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Confirm Reward""), 5)",,,,2023-06-13 12:04:03,2023-06-13 12:04:04,0.907s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:04:04,2023-06-13 12:04:05,1.245s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-06-13 12:04:05,2023-06-13 12:04:11,5.939s,PASSED
"setText(findTestObject(""Productions/Create Order/HMD/Add notes for your driver""), ""Rumah depan POS satpam"", 0)",,,,2023-06-13 12:04:11,2023-06-13 12:04:12,1.093s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Select Delivery Method""), 5)",,,,2023-06-13 12:04:12,2023-06-13 12:04:13,0.819s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/GrabExpress""), 5)",,,,2023-06-13 12:04:13,2023-06-13 12:04:18,5.434s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Button - Select""), 5)",,,,2023-06-13 12:04:18,2023-06-13 12:04:19,0.753s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:04:19,2023-06-13 12:04:24,5.009s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Select Payment Method""), 5)",,,,2023-06-13 12:04:24,2023-06-13 12:04:25,0.871s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:04:25,2023-06-13 12:04:30,5.013s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Group Payment Method""), 5)",,,,2023-06-13 12:04:30,2023-06-13 12:04:30,0.490s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/QRIS""), 5)",,,,2023-06-13 12:04:30,2023-06-13 12:04:31,0.615s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/Button - Save Payment""), 5)",,,,2023-06-13 12:04:31,2023-06-13 12:04:33,2.311s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:04:33,2023-06-13 12:04:38,5.011s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:04:38,2023-06-13 12:04:39,1.294s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:04:39,2023-06-13 12:04:44,5.014s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:04:44,2023-06-13 12:04:49,5.004s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:04:49,2023-06-13 12:04:49,0.009s,PASSED
,,,,,,,
Test Cases/Production/Create Order/Drive Thru/Drive Thru - Gopay,,,,2023-06-13 12:04:49,2023-06-13 12:06:35,1m - 45.397s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:04:50,2023-06-13 12:05:07,17.259s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:05:07,2023-06-13 12:05:12,5.016s,PASSED
"swipe(281, 600, 434, 90)",,,,2023-06-13 12:05:12,2023-06-13 12:05:13,1.294s,PASSED
device_Height = getDeviceHeight(),,Get Device Height and Store in to device_height variable,,2023-06-13 12:05:13,2023-06-13 12:05:14,0.235s,PASSED
device_Width = getDeviceWidth(),,Get Width Height and Store in to device_Width variable,,2023-06-13 12:05:14,2023-06-13 12:05:14,0.248s,PASSED
startY = device_Height / 2,,Storing the value in startY variable by dividing device height by 2 Because Y coordinates are constant,,2023-06-13 12:05:14,2023-06-13 12:05:14,0.004s,PASSED
endY = startY,,Here startY and endY values are equal for Horizontal Swiping for that assigning startX value to endX,,2023-06-13 12:05:14,2023-06-13 12:05:14,0.008s,PASSED
startX = device_Width * 0.30,,Storing the value in startX variable,,2023-06-13 12:05:14,2023-06-13 12:05:14,0.003s,PASSED
endX = device_Width * 0.70,,Storing the value in endX variable,,2023-06-13 12:05:14,2023-06-13 12:05:14,0.004s,PASSED
"swipe(endX, startY, startX, endY)",,Here Y constant for Swipe Horizontal Right to Left,,2023-06-13 12:05:14,2023-06-13 12:05:15,1.331s,PASSED
"tap(findTestObject(""Productions/Create Order/Drive Thru/android.widget.TextView - DRIVE-THRU""), 5)",,,,2023-06-13 12:05:15,2023-06-13 12:05:18,2.914s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 5)",,,,2023-06-13 12:05:18,2023-06-13 12:05:21,2.420s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 0, STOP_ON_FAILURE)",,,,2023-06-13 12:05:21,2023-06-13 12:05:22,1.023s,PASSED
"setText(findTestObject(""Productions/Create Order/PNP/Dine In/EditText - Search KFC Outlet""), ""Kemang"", 5)",,,,2023-06-13 12:05:22,2023-06-13 12:05:25,3.642s,PASSED
hideKeyboard(),,,,2023-06-13 12:05:25,2023-06-13 12:05:29,3.968s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:05:29,2023-06-13 12:05:34,5.019s,PASSED
"waitForElementPresent(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Select Outlet""), 5)",,,,2023-06-13 12:05:34,2023-06-13 12:05:35,0.743s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Select Outlet""), 0)",,,,2023-06-13 12:05:35,2023-06-13 12:05:36,0.824s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:05:36,2023-06-13 12:05:41,5.013s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:05:41,2023-06-13 12:05:42,0.777s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:05:42,2023-06-13 12:05:42,0.816s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:05:42,2023-06-13 12:05:46,3.013s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Breakfast""), 3)",,,,2023-06-13 12:05:46,2023-06-13 12:05:46,0.621s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 3)",,,,2023-06-13 12:05:46,2023-06-13 12:05:50,3.573s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:05:50,2023-06-13 12:05:53,3.014s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Spesial""), 3)",,,,2023-06-13 12:05:53,2023-06-13 12:05:53,0.635s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add""), 3)",,,,2023-06-13 12:05:53,2023-06-13 12:05:57,3.279s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:05:57,2023-06-13 12:06:00,3.023s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Item Costum""), 5)",,,,2023-06-13 12:06:00,2023-06-13 12:06:01,0.903s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Continue Custom""), 5)",,,,2023-06-13 12:06:01,2023-06-13 12:06:01,0.749s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Next Button Order""), 5)",,,,2023-06-13 12:06:01,2023-06-13 12:06:04,2.406s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/You Got Free GOCENG""), 5)",,,,2023-06-13 12:06:04,2023-06-13 12:06:06,1.950s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:06:06,2023-06-13 12:06:06,0.388s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:06:06,2023-06-13 12:06:07,0.468s,PASSED
"setText(findTestObject(""Productions/Create Order/Drive Thru/Plat Number""), ""B 4020 VYO"", 0)",,,,2023-06-13 12:06:07,2023-06-13 12:06:15,8.100s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:06:15,2023-06-13 12:06:20,5.007s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Choose Now Reward""), 5)",,,,2023-06-13 12:06:20,2023-06-13 12:06:20,0.583s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add Reward""), 5)",,,,2023-06-13 12:06:20,2023-06-13 12:06:24,3.750s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Confirm Reward""), 5)",,,,2023-06-13 12:06:24,2023-06-13 12:06:25,0.952s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:06:25,2023-06-13 12:06:26,1.264s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Select Payment Method""), 5)",,,,2023-06-13 12:06:26,2023-06-13 12:06:27,0.978s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Group Payment Method""), 5)",,,,2023-06-13 12:06:27,2023-06-13 12:06:29,1.360s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/Debit Card""), 5)",,,,2023-06-13 12:06:29,2023-06-13 12:06:35,6.335s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:06:35,2023-06-13 12:06:35,0.007s,PASSED
,,,,,,,
Test Cases/Production/Re-Buy/Rebuy,,,,2023-06-13 12:06:35,2023-06-13 12:08:03,1m - 27.857s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:06:35,2023-06-13 12:06:53,17.218s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:06:53,2023-06-13 12:06:58,5.017s,PASSED
"waitForElementPresent(findTestObject(""Productions/Rebuy/Review Order""), 3)",,,,2023-06-13 12:06:58,2023-06-13 12:07:00,2.767s,PASSED
"tap(findTestObject(""Productions/Rebuy/Review Order""), 0)",,,,2023-06-13 12:07:00,2023-06-13 12:07:02,1.350s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-06-13 12:07:02,2023-06-13 12:07:12,10.014s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Choose Now Reward""), 5)",,,,2023-06-13 12:07:12,2023-06-13 12:07:17,5.434s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add Reward""), 5)",,,,2023-06-13 12:07:17,2023-06-13 12:07:20,2.422s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Confirm Reward""), 5)",,,,2023-06-13 12:07:20,2023-06-13 12:07:21,1.044s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:07:21,2023-06-13 12:07:22,1.252s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-06-13 12:07:22,2023-06-13 12:07:27,5.297s,PASSED
"setText(findTestObject(""Productions/Create Order/HMD/Add notes for your driver""), ""Rumah depan POS satpam"", 0)",,,,2023-06-13 12:07:27,2023-06-13 12:07:30,3.188s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Select Delivery Method""), 5)",,,,2023-06-13 12:07:30,2023-06-13 12:07:31,1.096s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/GrabExpress""), 5)",,,,2023-06-13 12:07:31,2023-06-13 12:07:37,5.583s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Button - Select""), 5)",,,,2023-06-13 12:07:37,2023-06-13 12:07:38,0.790s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:07:38,2023-06-13 12:07:43,5.006s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Select Payment Method""), 5)",,,,2023-06-13 12:07:43,2023-06-13 12:07:43,0.557s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:07:43,2023-06-13 12:07:48,5.021s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Group Payment Method""), 5)",,,,2023-06-13 12:07:48,2023-06-13 12:07:49,0.464s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/QRIS""), 5)",,,,2023-06-13 12:07:49,2023-06-13 12:07:50,1.037s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/Button - Save Payment""), 5)",,,,2023-06-13 12:07:50,2023-06-13 12:07:51,1.195s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:07:51,2023-06-13 12:07:56,5.008s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:07:56,2023-06-13 12:07:57,1.238s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:07:57,2023-06-13 12:08:02,5.019s,PASSED
closeApplication(),,,,2023-06-13 12:08:02,2023-06-13 12:08:03,0.357s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:08:03,2023-06-13 12:08:03,0.003s,PASSED
,,,,,,,
Test Cases/Production/Profile/Personal Info/User Profile,,,,2023-06-13 12:08:03,2023-06-13 12:08:34,31.715s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:08:03,2023-06-13 12:08:21,17.738s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:08:21,2023-06-13 12:08:26,5.010s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:08:26,2023-06-13 12:08:29,2.753s,PASSED
"verifyElementVisible(findTestObject(""Productions/Personal Info/Profile/Photo Profile""), 3)",,,,2023-06-13 12:08:29,2023-06-13 12:08:30,1.586s,PASSED
"verifyElementVisible(findTestObject(""Productions/Personal Info/Profile/Username""), 3)",,,,2023-06-13 12:08:30,2023-06-13 12:08:34,4.329s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:08:34,2023-06-13 12:08:34,0.005s,PASSED
,,,,,,,
Test Cases/Production/Profile/Personal Info/Setting - Personal Info,,,,2023-06-13 12:08:34,2023-06-13 12:09:33,58.474s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:08:35,2023-06-13 12:08:51,15.945s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:08:51,2023-06-13 12:08:56,5.011s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:08:56,2023-06-13 12:08:58,2.691s,PASSED
"tap(findTestObject(""Productions/Personal Info/Edit Profile""), 0)",,,,2023-06-13 12:08:58,2023-06-13 12:09:01,2.668s,PASSED
"setText(findTestObject(""Productions/Personal Info/Edit-Profile/Edit Name""), ""mike"", 0)",,,,2023-06-13 12:09:01,2023-06-13 12:09:33,31.890s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:09:33,2023-06-13 12:09:33,0.003s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Change Language,,,,2023-06-13 12:09:33,2023-06-13 12:10:23,50.453s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:09:33,2023-06-13 12:09:49,15.623s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:09:49,2023-06-13 12:09:54,5.010s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:09:54,2023-06-13 12:10:01,7.583s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Menu - Language""), 3)",,,,2023-06-13 12:10:01,2023-06-13 12:10:03,1.631s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/SELECT LANGUAGE""), 3)",,,,2023-06-13 12:10:03,2023-06-13 12:10:04,1.390s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/Bahasa Indonesia""), 3)",,,,2023-06-13 12:10:04,2023-06-13 12:10:05,0.559s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/English (United States)""), 3)",,,,2023-06-13 12:10:05,2023-06-13 12:10:06,0.555s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Bahasa Indonesia""), 3)",,,,2023-06-13 12:10:06,2023-06-13 12:10:06,0.520s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Save""), 3)",,,,2023-06-13 12:10:06,2023-06-13 12:10:07,0.968s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:10:07,2023-06-13 12:10:12,5.013s,PASSED
"verifyElementText(findTestObject(""Productions/General/Change Language/Manu - Bahasa""), ""Bahasa"")",,,,2023-06-13 12:10:12,2023-06-13 12:10:13,0.679s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Manu - Bahasa""), 3)",,,,2023-06-13 12:10:13,2023-06-13 12:10:13,0.700s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/PILIH BAHASA""), 3)",,,,2023-06-13 12:10:13,2023-06-13 12:10:15,1.324s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/Bahasa Indonesia""), 3)",,,,2023-06-13 12:10:15,2023-06-13 12:10:15,0.392s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Change Language/English (United States)""), 3)",,,,2023-06-13 12:10:15,2023-06-13 12:10:16,0.984s,PASSED
"tap(findTestObject(""Productions/General/Change Language/English (United States)""), 3)",,,,2023-06-13 12:10:16,2023-06-13 12:10:17,0.403s,PASSED
"tap(findTestObject(""Productions/General/Change Language/Simpan""), 3)",,,,2023-06-13 12:10:17,2023-06-13 12:10:17,0.904s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:10:17,2023-06-13 12:10:22,5.008s,PASSED
"verifyElementText(findTestObject(""Productions/General/Change Language/Menu - Language""), ""Language"")",,,,2023-06-13 12:10:22,2023-06-13 12:10:23,0.577s,PASSED
closeApplication(),,,,2023-06-13 12:10:23,2023-06-13 12:10:23,0.324s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:10:23,2023-06-13 12:10:23,0.010s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Customer Service,,,,2023-06-13 12:10:23,2023-06-13 12:11:01,37.844s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:10:24,2023-06-13 12:10:42,17.908s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:10:42,2023-06-13 12:10:47,5.015s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 0)",,,,2023-06-13 12:10:47,2023-06-13 12:10:50,3.066s,PASSED
"tap(findTestObject(""Productions/General/Customer-Service/Menu-Customer Service""), 3)",,,,2023-06-13 12:10:50,2023-06-13 12:10:51,1.636s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/CUSTOMER SERVICE""), 3)",,,,2023-06-13 12:10:51,2023-06-13 12:10:53,1.805s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Call""), 3)",,,,2023-06-13 12:10:53,2023-06-13 12:10:54,0.585s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Whatsapp""), 3)",,,,2023-06-13 12:10:54,2023-06-13 12:10:54,0.526s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Email""), 3)",,,,2023-06-13 12:10:54,2023-06-13 12:10:55,0.535s,PASSED
"verifyElementVisible(findTestObject(""Productions/General/Customer-Service/Image CS KFC""), 3)",,,,2023-06-13 12:10:55,2023-06-13 12:10:55,0.504s,PASSED
"tap(findTestObject(""Productions/General/Customer-Service/Close Button""), 3)",,,,2023-06-13 12:10:55,2023-06-13 12:10:56,0.592s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:10:56,2023-06-13 12:11:01,5.012s,PASSED
closeApplication(),,,,2023-06-13 12:11:01,2023-06-13 12:11:01,0.358s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:11:01,2023-06-13 12:11:01,0.009s,PASSED
,,,,,,,
Test Cases/Production/Profile/General/Privacy Policy,,,,2023-06-13 12:11:01,2023-06-13 12:11:39,37.678s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:11:02,2023-06-13 12:11:19,17.791s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:11:19,2023-06-13 12:11:24,5.007s,PASSED
