Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-01-25 15:09:04,2023-01-25 15:09:09,5.202s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.TextView - Lihat Semua""), 5)",,,,2023-01-25 15:09:09,2023-01-25 15:09:09,0.345s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-25 15:09:09,2023-01-25 15:09:14,5.006s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-25 15:09:14,2023-01-25 15:09:16,1.154s,PASSED
testObjectOne = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-25 15:09:16,2023-01-25 15:09:16,0.001s,PASSED
"testObjectOne.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[3]/android.widget.ImageView[1]"")",,,,2023-01-25 15:09:16,2023-01-25 15:09:16,0.001s,PASSED
"tap(testObjectOne, 5)",,,,2023-01-25 15:09:16,2023-01-25 15:09:16,0.249s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-25 15:09:16,2023-01-25 15:09:21,5.010s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-25 15:09:21,2023-01-25 15:09:22,1.119s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-25 15:09:22,2023-01-25 15:09:27,5.009s,PASSED
testObjectTwo = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-25 15:09:27,2023-01-25 15:09:27,0.000s,PASSED
"testObjectTwo.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[3]"")",,,,2023-01-25 15:09:27,2023-01-25 15:09:27,0.000s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-25 15:09:27,2023-01-25 15:09:32,5.017s,PASSED
"tap(testObjectTwo, 5)",,,,2023-01-25 15:09:32,2023-01-25 15:09:32,0.326s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-25 15:09:32,2023-01-25 15:09:42,10.015s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Simpan""), 5)",,,,2023-01-25 15:09:42,2023-01-25 15:09:43,0.454s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-25 15:09:43,2023-01-25 15:09:53,10.008s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Pesan Sekarang""), 10)",,,,2023-01-25 15:09:53,2023-01-25 15:09:54,1.049s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-25 15:09:54,2023-01-25 15:10:04,10.016s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Gopay/android.widget.TextView - GoPay - Web""), 10)",,,,2023-01-25 15:10:04,2023-01-25 15:10:06,1.761s,PASSED
"tap(findTestObject(""Order Dine In/Gopay/android.widget.EditText""), 10)",,,,2023-01-25 15:10:06,2023-01-25 15:10:06,0.302s,PASSED
"setText(findTestObject(""Order Dine In/Gopay/android.widget.EditText""), ""654321"", 5)",,,,2023-01-25 15:10:06,2023-01-25 15:10:09,2.835s,PASSED
hideKeyboard(),,,,2023-01-25 15:10:09,2023-01-25 15:10:12,2.956s,PASSED
"tap(findTestObject(""Order Dine In/Gopay/android.widget.Button - Submit""), 10)",,,,2023-01-25 15:10:12,2023-01-25 15:10:12,0.283s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-25 15:10:12,2023-01-25 15:10:22,10.012s,PASSED
closeApplication(),,,,2023-01-25 15:10:22,2023-01-25 15:10:23,1.318s,PASSED
